Date	Temp1	Temp2	Temp3	Temp4	Temp5
6/10/2004	27.91	30.71	31.12	31.52	32.76
6/10/2004	28.7	31.12	31.52	31.52	31.93
6/10/2004	26.34	30.31	31.93	31.52	32.76
6/10/2004	27.91	29.9	31.52	31.52	32.76
6/10/2004	27.12	30.31	31.52	30.71	32.76
6/10/2004	27.91	30.71	31.52	31.12	32.76
6/10/2004	28.31	31.12	31.52	31.52	32.76
6/10/2004	28.7	31.12	31.93	31.12	33.17
6/10/2004	28.7	31.12	31.93	29.5	33.17
6/10/2004	29.5	31.52	32.34	29.5	33.59
6/10/2004	30.31	32.34	33.17	29.5	34.43
6/10/2004	30.71	32.34	34.01	29.5	34.43
6/10/2004	31.52	32.76	34.43	29.9	34.85
6/10/2004	32.76	33.59	34.43	29.9	34.85
6/10/2004	32.76	34.01	34.43	30.31	34.85
6/10/2004	32.76	33.59	34.43	30.31	34.85
6/10/2004	32.34	33.59	34.43	30.31	34.43
6/10/2004	31.93	33.59	34.01	30.31	34.85
6/11/2004	31.52	33.17	34.01	30.31	34.85
6/11/2004	30.71	32.76	34.01	30.31	34.43
6/11/2004	30.31	32.76	33.59	29.9	34.43
6/11/2004	30.31	32.34	33.17	29.9	34.85
6/11/2004	30.31	32.34	33.17	29.9	34.43
6/11/2004	29.9	31.93	32.76	29.5	33.59
6/11/2004	29.5	31.93	32.34	29.5	32.34
6/11/2004	28.7	31.12	31.93	29.5	31.93
6/11/2004	29.1	31.12	31.52	29.1	31.12
6/11/2004	30.31	31.12	30.71	29.1	31.93
6/11/2004	31.12	31.52	31.12	28.7	32.34
6/11/2004	31.52	31.93	31.52	29.1	32.76
6/11/2004	32.34	32.34	32.34	29.1	33.17
6/11/2004	32.76	32.76	32.34	29.5	33.59
6/11/2004	32.76	32.76	32.76	29.9	34.01
6/11/2004	33.17	33.17	33.59	29.9	34.85
6/11/2004	33.17	33.59	34.43	30.31	35.27
6/11/2004	33.17	33.59	34.43	30.71	35.7
6/11/2004	34.01	34.01	34.85	30.71	35.7
6/11/2004	34.43	34.01	34.85	30.71	35.7
6/11/2004	34.01	35.27	34.85	31.12	35.7
6/11/2004	34.01	34.85	34.43	31.12	35.7
6/11/2004	33.59	34.01	34.01	31.12	35.7
6/11/2004	32.76	33.59	33.59	31.12	34.01
6/12/2004	31.52	32.76	33.17	31.52	34.43
6/12/2004	31.52	32.76	31.93	30.71	34.85
6/12/2004	31.93	33.59	33.59	30.31	34.85
6/12/2004	32.34	33.59	33.17	31.52	35.27
6/12/2004	31.12	33.59	34.01	32.34	35.7
6/12/2004	30.71	33.17	33.59	32.34	35.27
6/12/2004	30.31	33.17	33.59	32.34	34.85
6/12/2004	29.9	33.17	33.59	32.34	34.85
6/12/2004	29.9	33.17	33.59	32.34	34.43
6/12/2004	30.31	33.17	33.59	31.93	34.85
6/12/2004	30.71	33.17	33.17	31.93	34.85
6/12/2004	31.93	33.59	34.01	31.93	35.27
6/12/2004	32.34	34.01	34.43	32.34	35.27
6/12/2004	33.17	34.43	34.43	32.34	35.7
6/12/2004	34.01	34.85	35.27	32.34	36.13
6/12/2004	34.43	34.43	35.27	31.93	36.13
6/12/2004	34.43	34.01	34.85	31.93	36.13
6/12/2004	34.85	34.85	35.27	31.52	36.13
6/12/2004	34.85	35.27	35.7	31.93	36.57
6/12/2004	35.27	35.27	36.13	32.34	36.57
6/12/2004	35.27	35.7	35.7	32.34	35.7
6/12/2004	34.85	35.27	35.27	32.34	34.85
6/12/2004	34.43	34.85	34.43	32.34	33.59
6/12/2004	32.34	32.34	34.01	31.93	31.93
6/13/2004	31.12	32.34	32.76	31.52	34.43
6/13/2004	30.71	32.76	33.17	34.01	29.9
6/13/2004	30.31	31.12	31.52	34.01	33.17
6/13/2004	29.5	31.93	32.76	34.43	34.43
6/13/2004	29.5	31.52	32.76	34.01	34.01
6/13/2004	29.1	31.52	32.34	34.43	34.01
6/13/2004	28.7	31.12	31.93	34.01	33.17
6/13/2004	28.31	31.93	31.93	34.01	32.34
6/13/2004	27.12	29.9	31.93	33.59	32.34
6/13/2004	26.34	30.31	31.93	31.93	31.52
6/13/2004	26.73	29.9	31.12	32.76	31.12
6/13/2004	27.12	29.9	30.71	31.52	31.12
6/13/2004	27.52	29.9	30.71	30.71	31.12
6/13/2004	28.31	29.9	30.31	30.31	31.12
6/13/2004	28.7	29.9	30.71	30.31	31.52
6/13/2004	29.1	30.31	30.71	29.9	31.93
6/13/2004	29.5	30.71	31.12	29.9	31.93
6/13/2004	29.9	30.71	31.12	29.9	33.59
6/13/2004	31.52	31.52	32.34	29.9	34.43
6/13/2004	31.93	32.34	32.76	29.9	35.27
6/13/2004	32.34	32.76	33.17	31.12	34.85
6/13/2004	31.93	33.17	33.17	31.52	35.27
6/13/2004	31.52	32.76	32.76	31.52	34.85
6/13/2004	31.12	32.76	32.76	31.93	34.85
6/14/2004	30.71	32.34	32.76	32.34	34.85
6/14/2004	30.31	32.34	32.76	32.76	34.43
6/14/2004	29.9	31.93	31.93	32.76	34.43
6/14/2004	29.9	32.34	32.76	32.76	34.85
6/14/2004	29.9	32.34	32.76	33.17	34.43
6/14/2004	29.5	32.34	32.76	32.76	34.01
6/14/2004	29.9	31.93	31.93	32.76	34.01
6/14/2004	29.9	31.93	31.52	32.76	34.01
6/14/2004	30.31	32.34	31.93	32.76	34.01
6/14/2004	31.12	32.34	32.76	32.76	34.01
6/14/2004	31.93	32.76	32.76	32.76	34.43
6/14/2004	32.76	33.17	33.17	32.34	35.27
6/14/2004	33.59	34.01	34.01	32.34	35.7
6/14/2004	34.43	34.43	34.85	31.93	36.13
6/14/2004	34.85	34.85	35.27	31.93	36.57
6/14/2004	34.85	35.27	35.7	32.34	37
6/14/2004	35.27	35.7	36.13	32.76	37.44
6/14/2004	35.7	36.13	36.57	32.76	37.44
6/14/2004	35.7	36.13	36.57	32.76	37
6/14/2004	35.7	36.13	36.13	32.76	37
6/14/2004	35.7	36.13	35.7	32.76	36.13
6/14/2004	34.01	36.13	35.7	32.76	36.57
6/14/2004	34.43	36.13	35.7	33.17	36.13
6/14/2004	33.17	36.13	35.7	32.76	35.27
6/15/2004	31.12	35.7	34.85	32.76	34.85
6/15/2004	30.71	35.27	34.85	32.34	34.43
6/15/2004	29.9	34.85	34.43	31.93	34.85
6/15/2004	29.9	34.85	34.43	31.93	29.9
6/15/2004	29.9	30.31	28.7	31.93	27.91
6/15/2004	29.9	29.5	25.95	31.93	30.31
6/15/2004	28.31	31.12	29.1	30.71	29.1
6/15/2004	27.52	28.7	29.1	30.31	30.31
6/15/2004	27.12	30.31	29.9	29.5	30.71
6/15/2004	25.56	31.12	30.31	31.12	30.71
6/15/2004	26.34	30.31	30.31	31.12	30.71
6/15/2004	26.34	30.71	30.31	30.31	31.12
6/15/2004	29.1	30.31	30.31	30.71	31.93
6/15/2004	30.71	31.93	31.12	30.31	31.93
6/15/2004	31.12	31.93	31.12	31.52	32.76
6/15/2004	31.93	32.34	32.34	30.71	33.59
6/15/2004	32.76	32.76	33.17	31.12	34.43
6/15/2004	33.17	33.59	33.59	31.12	34.43
6/15/2004	33.59	34.01	33.59	31.12	34.85
6/15/2004	33.59	34.01	34.01	31.12	34.85
6/15/2004	33.59	34.43	34.01	31.12	34.43
6/15/2004	32.76	34.43	33.59	31.12	34.43
6/15/2004	31.93	34.01	33.17	31.52	34.85
6/15/2004	31.93	34.01	33.17	31.12	34.43
6/16/2004	31.52	34.01	32.76	31.12	34.43
6/16/2004	31.52	34.01	32.76	30.71	34.85
6/16/2004	31.52	34.01	32.34	30.71	32.76
6/16/2004	31.52	33.59	31.12	30.71	31.93
6/16/2004	29.9	31.93	31.93	30.31	33.59
6/16/2004	29.5	32.76	31.12	30.31	34.01
6/16/2004	29.9	32.76	30.71	29.1	34.01
6/16/2004	29.5	32.76	31.12	29.5	34.01
6/16/2004	30.31	32.76	31.12	29.5	34.43
6/16/2004	31.12	33.17	31.93	29.5	33.17
6/16/2004	31.12	33.17	31.52	29.5	32.76
6/16/2004	31.12	33.59	31.52	29.5	33.59
6/16/2004	31.52	33.59	32.34	29.5	34.01
6/16/2004	32.34	34.01	32.76	29.5	34.43
6/16/2004	32.34	34.01	33.17	29.5	34.85
6/16/2004	32.76	34.43	34.01	29.9	35.27
6/16/2004	32.76	34.43	34.43	29.9	35.27
6/16/2004	33.17	34.85	34.43	30.31	34.43
6/16/2004	32.76	34.43	34.01	30.31	33.59
6/16/2004	32.76	33.59	33.59	30.71	31.52
6/16/2004	31.12	33.17	32.76	30.31	31.93
6/16/2004	29.5	32.76	32.34	30.31	31.93
6/16/2004	29.5	32.76	32.34	29.9	32.34
6/16/2004	30.31	31.93	32.76	29.5	31.93
6/17/2004	29.1	30.71	29.5	29.5	31.12
6/17/2004	29.1	31.93	32.76	28.7	32.34
6/17/2004	28.7	30.31	31.52	29.1	31.93
6/17/2004	28.7	30.31	31.12	31.12	29.9
6/17/2004	29.5	29.1	28.31	29.9	28.7
6/17/2004	27.12	27.91	28.7	30.71	29.9
6/17/2004	26.34	27.91	29.9	30.71	30.31
6/17/2004	26.73	28.31	29.9	30.71	31.12
6/17/2004	26.73	29.1	30.31	31.12	29.9
6/17/2004	27.12	29.1	29.9	31.12	29.1
6/17/2004	27.12	28.7	29.5	31.12	30.31
6/17/2004	27.52	29.1	29.9	31.12	30.31
6/17/2004	27.52	29.5	29.9	31.12	29.9
6/17/2004	27.52	29.5	29.9	30.71	30.31
6/17/2004	27.91	29.5	29.9	31.12	30.71
6/17/2004	28.31	29.9	30.31	31.12	31.12
6/17/2004	28.7	30.31	30.71	31.12	31.12
6/17/2004	29.1	30.31	31.12	31.12	31.12
6/17/2004	29.5	30.71	31.12	29.9	31.12
6/17/2004	29.9	31.12	31.12	29.5	31.52
6/17/2004	29.9	31.12	31.93	29.5	31.12
6/17/2004	29.9	31.12	31.52	31.12	31.52
6/17/2004	29.5	30.71	31.93	31.52	32.76
6/17/2004	29.1	31.52	31.52	31.52	31.52
6/18/2004	26.73	29.1	30.71	31.52	31.12
6/18/2004	26.73	31.12	31.12	30.31	31.12
6/18/2004	26.73	30.31	31.12	28.7	28.31
6/18/2004	25.17	26.34	29.9	29.5	30.31
6/18/2004	25.56	28.7	29.5	28.31	30.71
6/18/2004	25.17	29.5	29.5	26.34	29.9
6/18/2004	24.4	29.1	29.5	28.7	27.12
6/18/2004	25.56	28.31	26.73	28.31	28.31
6/18/2004	25.95	28.31	26.73	28.31	30.31
6/18/2004	25.95	28.31	28.7	28.31	28.31
6/18/2004	26.73	28.7	27.12	27.52	28.31
6/18/2004	25.95	27.91	28.31	27.52	27.91
6/18/2004	25.95	27.52	29.1	27.12	29.1
6/18/2004	26.34	28.31	29.1	26.34	29.5
6/18/2004	26.73	28.7	29.1	26.34	29.5
6/18/2004	27.12	28.7	29.1	25.95	29.5
6/18/2004	27.12	28.7	29.1	26.34	28.31
6/18/2004	26.34	27.91	28.7	26.34	25.95
6/18/2004	25.17	26.73	27.52	26.73	25.56
6/18/2004	24.79	26.34	27.12	25.17	24.4
6/18/2004	24.01	25.56	26.34	26.34	24.4
6/18/2004	23.63	25.17	25.95	26.34	23.63
6/18/2004	23.24	24.4	25.56	25.95	20.95
6/18/2004	22.09	22.09	23.63	25.95	20.19
6/19/2004	21.71	21.71	22.86	25.17	21.33
6/19/2004	20.57	21.33	23.24	23.63	19.04
6/19/2004	20.57	20.57	21.71	23.63	18.66
6/19/2004	20.19	20.19	22.09	22.86	19.42
6/19/2004	19.81	22.48	23.24	22.09	21.33
6/19/2004	20.95	22.86	23.63	22.09	22.48
6/19/2004	21.33	24.01	24.01	21.71	22.86
6/19/2004	22.48	24.01	24.01	24.01	22.86
6/19/2004	22.48	24.01	24.01	23.63	22.86
6/19/2004	22.48	24.01	23.63	24.01	22.48
6/19/2004	22.86	24.01	23.24	24.01	22.48
6/19/2004	22.86	24.01	23.24	24.01	22.48
6/19/2004	22.86	24.4	23.24	24.01	22.48
6/19/2004	22.86	24.01	23.24	24.01	22.09
6/19/2004	22.86	24.01	22.86	24.01	22.09
6/19/2004	22.86	24.01	22.86	24.01	22.09
6/19/2004	22.86	24.01	22.86	24.01	22.09
6/19/2004	23.24	24.01	22.86	24.01	22.09
6/19/2004	23.24	24.01	22.86	24.01	22.09
6/19/2004	23.24	24.01	22.86	24.4	22.48
6/19/2004	23.24	24.01	22.86	24.4	22.48
6/19/2004	23.24	24.01	22.86	24.4	22.48
6/19/2004	23.24	24.01	22.86	24.4	22.48
6/19/2004	23.24	24.01	22.86	24.4	22.09
6/20/2004	23.24	24.01	22.86	24.4	22.09
6/20/2004	23.24	24.01	22.86	24.4	22.09
6/20/2004	23.24	23.63	22.86	24.4	22.48
6/20/2004	23.24	24.01	22.86	24.4	22.48
6/20/2004	23.24	23.63	22.86	24.4	22.48
6/20/2004	23.24	23.63	22.86	24.4	22.48
6/20/2004	23.24	23.63	22.48	24.4	22.48
6/20/2004	23.24	23.63	22.48	24.4	22.09
6/20/2004	23.24	23.63	22.48	24.4	22.09
6/20/2004	23.24	23.63	22.48	24.4	21.71
6/20/2004	22.09	22.09	21.71	24.4	22.09
6/20/2004	22.09	22.09	21.71	24.4	22.09
6/20/2004	22.48	22.86	22.09	23.63	22.48
6/20/2004	22.48	22.86	22.48	23.63	22.86
6/20/2004	22.86	23.24	22.86	24.01	23.24
6/20/2004	23.24	23.63	23.24	24.01	24.01
6/20/2004	23.24	24.01	23.63	24.01	24.4
6/20/2004	23.63	24.4	24.01	24.4	24.4
6/20/2004	23.63	24.4	24.4	24.4	24.79
6/20/2004	23.63	24.79	24.79	24.4	24.4
6/20/2004	23.63	24.4	24.4	24.4	24.4
6/20/2004	23.63	24.4	24.01	24.4	24.4
6/20/2004	23.63	24.4	24.01	24.01	24.4
6/20/2004	23.63	24.4	24.01	24.01	24.4
6/21/2004	23.63	24.4	24.01	24.01	24.4
6/21/2004	23.63	24.4	24.01	24.01	24.4
6/21/2004	23.24	24.01	24.01	23.63	24.4
6/21/2004	23.63	24.01	24.01	24.01	24.01
6/21/2004	23.63	24.01	23.63	21.71	24.01
6/21/2004	23.63	24.01	23.63	23.24	24.01
6/21/2004	23.63	24.01	23.63	22.86	24.01
6/21/2004	22.48	23.63	23.63	23.24	24.01
6/21/2004	22.86	23.63	23.63	22.86	24.01
6/21/2004	23.63	23.24	23.24	23.24	26.34
6/21/2004	25.17	24.79	25.17	23.63	27.12
6/21/2004	26.34	25.56	25.95	23.24	27.91
6/21/2004	27.12	26.34	26.73	23.24	28.31
6/21/2004	27.52	27.12	27.12	24.4	28.7
6/21/2004	27.91	27.52	27.91	24.79	29.9
6/21/2004	28.31	27.91	28.31	25.17	29.9
6/21/2004	28.7	28.7	28.7	25.56	30.31
6/21/2004	28.7	28.7	29.1	25.95	30.71
6/21/2004	29.1	28.7	29.5	25.95	30.71
6/21/2004	29.1	28.7	29.5	26.34	30.71
6/21/2004	29.1	28.7	29.5	26.73	29.9
6/21/2004	28.7	27.91	29.1	27.12	28.7
6/21/2004	27.52	26.73	28.31	27.52	28.7
6/21/2004	27.12	26.34	27.91	27.91	28.7
6/22/2004	27.12	26.73	27.52	27.91	28.7
6/22/2004	26.34	26.73	27.12	27.91	29.9
6/22/2004	25.95	27.12	27.91	27.52	28.31
6/22/2004	25.56	26.73	27.12	27.91	29.5
6/22/2004	25.56	26.34	27.52	27.52	29.5
6/22/2004	25.56	26.34	27.52	27.52	29.9
6/22/2004	25.17	26.34	27.52	27.91	29.9
6/22/2004	24.79	25.95	27.52	27.91	29.5
6/22/2004	24.79	26.34	27.52	27.52	29.1
6/22/2004	25.56	26.34	27.12	25.56	29.9
6/22/2004	25.95	26.34	28.31	25.17	29.5
6/22/2004	26.73	27.12	28.31	25.17	29.5
6/22/2004	27.12	27.12	28.7	25.17	29.9
6/22/2004	27.91	27.52	29.1	25.17	30.31
6/22/2004	28.31	27.91	29.1	25.17	30.71
6/22/2004	28.7	28.31	29.5	25.56	30.71
6/22/2004	29.1	28.7	29.5	25.95	30.71
6/22/2004	29.1	29.1	29.5	25.95	31.12
6/22/2004	29.5	29.5	29.9	26.34	31.52
6/22/2004	29.5	29.5	30.31	26.34	31.93
6/22/2004	29.5	29.5	30.31	26.34	32.34
6/22/2004	29.1	29.5	30.31	26.73	32.34
6/22/2004	28.7	29.1	30.31	27.52	32.34
6/22/2004	28.31	28.7	30.31	27.91	32.34
6/23/2004	27.91	28.7	29.9	27.91	31.93
6/23/2004	27.52	28.7	29.5	28.31	31.93
6/23/2004	26.73	28.31	29.5	28.31	31.52
6/23/2004	26.34	27.52	29.5	28.31	31.12
6/23/2004	25.95	27.12	27.91	28.31	31.12
6/23/2004	25.56	27.12	28.7	28.31	30.71
6/23/2004	25.17	26.73	28.31	28.31	30.31
6/23/2004	25.56	26.73	27.91	28.31	29.5
6/23/2004	26.34	27.12	27.91	28.31	29.5
6/23/2004	27.12	27.52	28.31	27.91	29.5
6/23/2004	27.91	28.31	29.1	27.12	29.5
6/23/2004	28.7	29.1	29.5	27.12	30.71
6/23/2004	29.5	29.5	29.9	26.73	31.12
6/23/2004	29.9	29.9	30.31	26.73	31.52
6/23/2004	30.31	29.9	31.12	27.52	32.34
6/23/2004	30.71	30.31	31.12	27.52	32.76
6/23/2004	31.12	30.71	31.93	27.91	33.17
6/23/2004	31.12	31.12	31.93	27.91	33.17
6/23/2004	31.52	31.52	32.34	27.91	33.59
6/23/2004	31.52	31.52	32.76	28.31	33.59
6/23/2004	31.52	31.52	32.76	28.31	33.59
6/23/2004	31.12	31.93	31.93	28.31	33.17
6/23/2004	30.31	31.93	31.93	28.7	33.17
6/23/2004	29.9	31.52	31.52	28.7	33.17
6/24/2004	29.5	31.12	31.52	28.31	33.17
6/24/2004	28.7	31.12	31.52	29.1	32.34
6/24/2004	28.31	30.71	30.31	29.1	33.17
6/24/2004	28.31	30.71	30.71	29.1	32.76
6/24/2004	27.52	30.71	30.31	29.1	32.76
6/24/2004	27.52	30.31	30.31	29.1	32.34
6/24/2004	27.12	29.9	30.31	28.7	31.93
6/24/2004	26.34	29.5	30.31	28.7	31.93
6/24/2004	26.73	29.9	30.31	28.7	31.52
6/24/2004	27.91	30.31	30.71	28.7	31.52
6/24/2004	28.7	30.71	30.71	28.7	31.93
6/24/2004	29.9	31.12	31.12	27.91	32.34
6/24/2004	30.31	31.52	31.52	28.31	32.76
6/24/2004	31.12	31.93	32.34	28.7	33.59
6/24/2004	31.93	32.76	32.76	28.7	34.01
6/24/2004	31.93	32.76	33.17	29.5	34.43
6/24/2004	32.34	33.17	33.59	29.9	34.85
6/24/2004	32.76	33.59	33.59	29.9	34.85
6/24/2004	32.76	33.59	33.59	29.9	29.9
6/24/2004	31.52	29.9	30.71	30.71	28.7
6/24/2004	29.9	28.7	29.5	31.12	27.91
6/24/2004	29.1	28.31	29.1	29.9	25.95
6/24/2004	27.52	25.95	27.52	29.5	25.17
6/24/2004	27.12	25.56	26.73	29.9	24.79
6/25/2004	26.34	25.17	26.34	28.31	25.95
6/25/2004	25.17	25.17	26.34	27.91	24.79
6/25/2004	24.79	24.79	26.34	27.91	25.17
6/25/2004	24.4	24.4	25.95	28.31	25.17
6/25/2004	23.63	24.4	25.56	27.91	24.01
6/25/2004	23.63	23.63	25.17	27.91	23.63
6/25/2004	23.63	22.86	24.79	27.91	24.4
6/25/2004	22.09	22.09	24.79	26.73	22.86
6/25/2004	23.24	22.86	24.4	26.34	22.86
6/25/2004	23.24	22.86	24.4	25.95	23.24
6/25/2004	24.4	23.24	24.4	25.95	25.17
6/25/2004	24.79	24.01	25.17	25.17	25.56
6/25/2004	25.17	24.4	25.56	25.17	25.95
6/25/2004	25.95	24.79	25.95	25.95	27.12
6/25/2004	25.95	25.56	26.73	26.34	27.12
6/25/2004	26.34	25.56	26.73	26.34	27.52
6/25/2004	26.73	25.95	27.12	26.73	27.52
6/25/2004	27.12	26.73	27.52	26.73	28.31
6/25/2004	27.12	26.73	27.91	27.12	28.31
6/25/2004	27.12	26.73	27.91	27.52	28.7
6/25/2004	27.12	27.12	28.31	27.52	29.1
6/25/2004	27.12	27.12	28.31	27.91	28.7
6/25/2004	26.73	27.12	28.31	27.91	29.1
6/25/2004	26.73	27.12	27.91	27.91	28.31
6/26/2004	25.56	26.34	27.91	27.91	28.7
6/26/2004	25.17	26.34	27.91	27.91	29.5
6/26/2004	25.95	26.73	27.91	28.31	29.9
6/26/2004	25.56	27.12	27.91	27.91	29.5
6/26/2004	26.34	26.73	27.52	27.91	29.9
6/26/2004	25.56	27.12	27.52	27.91	30.31
6/26/2004	25.17	27.12	27.52	27.91	29.5
6/26/2004	25.56	26.73	26.73	27.91	28.7
6/26/2004	25.56	26.34	27.52	27.91	29.5
6/26/2004	25.56	27.12	27.52	27.91	29.5
6/26/2004	25.17	27.52	27.91	27.91	29.5
6/26/2004	25.56	27.52	27.91	27.91	29.9
6/26/2004	25.56	27.52	27.91	27.91	29.1
6/26/2004	25.17	27.52	28.31	27.52	28.7
6/26/2004	24.4	27.12	27.91	27.52	28.31
6/26/2004	24.4	26.73	27.91	27.12	28.31
6/26/2004	24.4	26.73	27.91	26.73	27.52
6/26/2004	24.4	25.95	27.12	26.73	28.31
6/26/2004	26.34	25.95	27.91	26.73	29.1
6/26/2004	27.12	26.73	28.31	27.52	29.1
6/26/2004	26.73	26.73	28.7	27.91	29.1
6/26/2004	26.34	26.34	28.7	27.91	29.1
6/26/2004	25.95	26.34	28.7	28.31	29.5
6/26/2004	25.95	25.95	28.7	27.91	28.7
6/27/2004	25.56	25.95	28.31	27.91	29.5
6/27/2004	25.95	25.95	28.7	27.91	30.31
6/27/2004	26.34	27.12	28.7	27.91	30.31
6/27/2004	26.34	27.12	28.31	28.31	30.31
6/27/2004	25.56	27.12	27.91	28.31	30.71
6/27/2004	25.56	26.73	28.31	28.31	29.5
6/27/2004	24.79	27.12	28.7	28.31	28.7
6/27/2004	23.63	26.34	28.31	28.31	28.31
6/27/2004	23.63	26.34	27.91	27.91	29.1
6/27/2004	25.95	26.73	27.91	27.91	29.9
6/27/2004	26.73	27.52	28.7	27.12	30.71
6/27/2004	27.52	27.91	29.1	27.52	31.12
6/27/2004	28.31	28.7	29.5	27.52	31.12
6/27/2004	28.31	28.7	29.9	27.91	31.52
6/27/2004	29.1	29.1	30.31	27.91	31.12
6/27/2004	29.1	29.5	29.9	27.91	31.12
6/27/2004	29.1	29.5	29.9	28.31	31.52
6/27/2004	29.1	29.1	30.31	27.91	31.12
6/27/2004	29.1	29.1	30.71	28.31	28.7
6/27/2004	29.5	27.91	29.5	28.7	28.31
6/27/2004	29.1	27.52	29.1	28.7	28.7
6/27/2004	28.31	27.52	29.1	29.1	30.71
6/27/2004	27.91	27.52	29.9	29.1	31.12
6/27/2004	27.52	27.91	29.9	29.5	31.93
6/28/2004	27.12	27.91	29.5	29.1	31.93
6/28/2004	26.73	27.91	29.5	29.1	31.52
6/28/2004	26.34	27.52	29.5	29.1	31.52
6/28/2004	26.34	27.91	29.5	29.1	31.12
6/28/2004	26.73	27.52	29.5	29.1	30.31
6/28/2004	26.34	27.91	29.1	29.1	31.12
6/28/2004	26.34	27.12	29.1	29.1	31.12
6/28/2004	26.34	27.12	29.1	28.7	30.31
6/28/2004	26.34	27.12	29.1	28.7	28.7
6/28/2004	26.73	26.73	28.7	28.7	28.7
6/28/2004	27.52	26.73	28.7	29.1	29.5
6/28/2004	27.52	27.12	29.1	29.1	29.9
6/28/2004	28.31	27.91	29.5	29.1	30.71
6/28/2004	28.7	28.31	30.31	29.5	30.71
6/28/2004	29.1	28.7	30.31	29.5	31.12
6/28/2004	29.1	28.7	30.71	29.5	31.93
6/28/2004	29.5	29.1	31.12	29.5	32.34
6/28/2004	29.9	29.5	31.12	29.9	32.34
6/28/2004	29.9	29.5	31.12	29.9	31.93
6/28/2004	29.5	29.5	31.52	29.9	32.76
6/28/2004	29.5	29.9	31.52	30.31	32.34
6/28/2004	28.31	28.7	31.52	30.31	32.76
6/28/2004	28.31	28.7	31.12	30.31	32.34
6/28/2004	28.31	28.7	31.12	30.31	32.76
6/29/2004	28.31	29.1	31.12	30.31	32.76
6/29/2004	27.91	28.31	30.71	30.31	32.76
6/29/2004	27.52	28.31	30.71	30.31	32.34
6/29/2004	27.12	27.91	30.31	30.31	32.34
6/29/2004	26.73	27.91	30.31	30.31	32.34
6/29/2004	26.34	27.52	30.31	30.31	31.93
6/29/2004	25.95	27.52	30.31	29.9	31.93
6/29/2004	25.95	27.12	29.9	29.9	31.93
6/29/2004	25.95	27.12	29.5	29.9	31.93
6/29/2004	26.34	27.91	29.9	29.9	32.34
6/29/2004	27.12	28.7	30.31	29.9	32.34
6/29/2004	27.91	29.1	30.71	29.9	32.34
6/29/2004	28.31	29.5	31.12	29.9	32.34
6/29/2004	28.7	29.5	31.12	29.5	32.76
6/29/2004	29.5	29.9	31.52	29.5	33.17
6/29/2004	29.5	30.31	31.93	29.9	33.17
6/29/2004	29.9	30.31	31.93	29.9	33.17
6/29/2004	29.5	30.31	31.93	29.9	33.17
6/29/2004	29.9	30.71	32.34	29.9	33.59
6/29/2004	29.9	31.12	32.34	30.31	34.01
6/29/2004	29.9	30.71	31.93	30.71	34.01
6/29/2004	29.5	30.31	31.93	30.71	34.01
6/29/2004	29.1	30.31	31.93	30.71	34.01
6/29/2004	28.7	29.9	31.93	31.12	33.59
6/30/2004	28.31	29.9	31.52	30.71	33.59
6/30/2004	28.31	29.9	31.52	30.71	33.59
6/30/2004	27.91	29.5	31.12	30.71	33.17
6/30/2004	27.52	29.1	31.12	30.71	33.17
6/30/2004	27.12	28.31	30.71	30.71	32.76
6/30/2004	27.12	27.91	30.71	30.31	32.76
6/30/2004	26.73	28.31	30.31	30.71	32.34
6/30/2004	26.34	27.12	30.31	30.71	32.76
6/30/2004	26.73	28.7	30.31	30.31	33.17
6/30/2004	27.91	29.1	31.12	30.31	33.17
6/30/2004	28.31	29.5	31.12	30.31	33.17
6/30/2004	28.7	29.9	31.52	30.31	33.59
6/30/2004	29.5	30.31	31.93	30.71	33.59
6/30/2004	30.31	30.71	31.93	30.71	33.59
6/30/2004	30.71	31.12	32.76	30.71	33.59
6/30/2004	29.9	31.12	32.34	31.12	34.01
6/30/2004	31.12	31.12	32.76	30.71	33.17
6/30/2004	29.1	30.71	32.34	31.12	33.59
6/30/2004	28.7	30.71	31.93	31.12	34.01
6/30/2004	29.5	30.71	31.93	31.52	34.01
6/30/2004	28.7	30.31	31.93	31.52	33.59
6/30/2004	28.7	29.5	31.93	31.52	33.17
6/30/2004	28.31	29.5	31.93	31.52	33.17
6/30/2004	28.31	29.1	31.93	31.93	32.76
7/1/2004	27.91	28.7	31.52	31.93	33.17
7/1/2004	28.31	29.5	31.52	31.52	33.59
7/1/2004	28.31	29.5	30.71	31.52	33.59
7/1/2004	28.31	29.5	31.52	31.52	33.17
7/1/2004	28.31	29.1	31.52	31.52	33.59
7/1/2004	28.31	29.5	31.52	31.52	33.59
7/1/2004	27.91	29.5	31.52	31.52	33.17
7/1/2004	28.31	29.5	31.12	31.52	33.59
7/1/2004	28.7	29.5	31.52	31.12	33.59
7/1/2004	28.31	29.9	31.52	31.52	33.59
7/1/2004	28.7	30.31	31.52	31.52	33.17
7/1/2004	29.5	30.31	31.52	31.12	32.76
7/1/2004	29.9	30.71	31.93	31.52	33.17
7/1/2004	29.9	31.12	31.93	31.52	33.17
7/1/2004	30.31	31.12	32.34	31.52	33.59
7/1/2004	30.71	31.52	32.76	31.52	34.01
7/1/2004	31.12	31.52	32.34	31.52	34.01
7/1/2004	29.9	30.31	31.93	31.93	34.01
7/1/2004	29.5	29.5	32.34	31.93	34.01
